date,drtnp,drtnf,prob,training_loss,training_acc,validation_loss,validation_acc
1989-01-02,-0.02731440808420094,-0.014700894140457343,,,,,
1989-01-09,-0.014700894140457343,-0.01857053093578961,,,,,
1989-01-16,-0.01857053093578961,0.026887219504239498,,,,,
1989-01-23,0.026887219504239498,-0.01372120057489865,,,,,
1989-01-30,-0.01372120057489865,0.05694115900370218,,,,,
1989-02-06,0.05694115900370218,0.015160306846725468,,,,,
1989-02-13,0.015160306846725468,-0.046560700869695465,,,,,
1989-02-20,-0.046560700869695465,0.009043297672702047,,,,,
1989-02-27,0.009043297672702047,0.00954312222100638,,,,,
1989-03-06,0.00954312222100638,0.0017601814938793567,,,,,
1989-03-13,0.0017601814938793567,0.01384358120292855,,,,,
1989-03-20,0.01384358120292855,-0.025286905618940377,,,,,
1989-03-27,-0.025286905618940377,-0.0009364488855233472,,,,,
1989-04-03,-0.0009364488855233472,-0.010047337872787518,,,,,
1989-04-10,-0.010047337872787518,-0.027350854475364495,,,,,
1989-04-17,-0.027350854475364495,0.024821758475518332,,,,,
1989-04-24,0.024821758475518332,-0.006929753606343224,,,,,
1989-05-01,-0.006929753606343224,-0.02175040570808079,,,,,
1989-05-08,-0.02175040570808079,0.0057132282861005095,,,,,
1989-05-15,0.0057132282861005095,0.026028274897811662,,,,,
1989-05-22,0.026028274897811662,-0.057554777337695345,,,,,
1989-05-29,-0.057554777337695345,-0.01997101075370274,,,,,
1989-06-05,-0.01997101075370274,0.016396281393065287,,,,,
1989-06-12,0.016396281393065287,0.04513343452088736,,,,,
1989-06-19,0.04513343452088736,0.0398534164326453,,,,,
1989-06-26,0.0398534164326453,-0.006443979203641207,,,,,
1989-07-03,-0.006443979203641207,0.03501214016903041,,,,,
1989-07-10,0.03501214016903041,-0.03515661177291274,,,,,
1989-07-17,-0.03515661177291274,0.005532478504000486,,,,,
1989-07-24,0.005532478504000486,-0.013589029354354947,,,,,
1989-07-31,-0.013589029354354947,0.018141615395656167,,,,,
1989-08-07,0.018141615395656167,-0.0038442414863314863,,,,,
1989-08-14,-0.0038442414863314863,0.013974683656470229,,,,,
1989-08-21,0.013974683656470229,0.003811823876081905,,,,,
1989-08-28,0.003811823876081905,-0.05652859042136317,,,,,
1989-09-04,-0.05652859042136317,0.01583796816010278,,,,,
1989-09-11,0.01583796816010278,-0.018243314123866806,,,,,
1989-09-18,-0.018243314123866806,0.03942371601444966,,,,,
1989-09-25,0.03942371601444966,-0.028167430457480363,,,,,
1989-10-02,-0.028167430457480363,0.03384006244492671,,,,,
1989-10-09,0.03384006244492671,0.019930602027655318,,,,,
1989-10-16,0.019930602027655318,0.011232516400868005,,,,,
1989-10-23,0.011232516400868005,-0.030793103001281633,,,,,
1989-10-30,-0.030793103001281633,0.03867885370436504,,,,,
1989-11-06,0.03867885370436504,-0.009203829707284998,,,,,
1989-11-13,-0.009203829707284998,-0.012256833877828466,,,,,
1989-11-20,-0.012256833877828466,0.005621669302571756,,,,,
1989-11-27,0.005621669302571756,-0.011689734005988906,,,,,
1989-12-04,-0.011689734005988906,0.02212203745779446,,,,,
1989-12-11,0.02212203745779446,-0.000387170161722116,,,,,
1989-12-18,-0.000387170161722116,-0.029604312661969744,,,,,
1989-12-25,-0.029604312661969744,0.04311404602939939,,,,,
1990-01-01,0.04311404602939939,-0.042567614830767014,,,,,
1990-01-08,-0.042567614830767014,0.0027110317317102944,,,,,
1990-01-15,0.0027110317317102944,-0.0148789478422467,,,,,
1990-01-22,-0.0148789478422467,-0.028956719993981497,,,,,
1990-01-29,-0.028956719993981497,-0.00457865787966293,,,,,
1990-02-05,-0.00457865787966293,0.0052327708895646,,,,,
1990-02-12,0.0052327708895646,0.01145452060228181,,,,,
1990-02-19,0.01145452060228181,0.03493266345743486,,,,,
1990-02-26,0.03493266345743486,0.0334803231305712,,,,,
1990-03-05,0.0334803231305712,-0.02643320609917388,,,,,
1990-03-12,-0.02643320609917388,0.04882332777929245,,,,,
1990-03-19,0.04882332777929245,-0.04341800028080231,,,,,
1990-03-26,-0.04341800028080231,0.015513049257820068,,,,,
1990-04-02,0.015513049257820068,0.0201923775208257,,,,,
1990-04-09,0.0201923775208257,-0.00886152348029345,,,,,
1990-04-16,-0.00886152348029345,0.01752385844058474,,,,,
1990-04-23,0.01752385844058474,-0.01012046465131118,,,,,
1990-04-30,-0.01012046465131118,-0.030743711806222287,,,,,
1990-05-07,-0.030743711806222287,0.03617589948221346,,,,,
1990-05-14,0.03617589948221346,0.007265491341669788,,,,,
1990-05-21,0.007265491341669788,-0.00810720255210817,,,,,
1990-05-28,-0.00810720255210817,-0.04720488922200193,,,,,
1990-06-04,-0.04720488922200193,-0.04540709840488463,,,,,
1990-06-11,-0.04540709840488463,0.03877169463866818,,,,,
1990-06-18,0.03877169463866818,-0.022833369921271617,,,,,
1990-06-25,-0.022833369921271617,0.04482666334600366,,,,,
1990-07-02,0.04482666334600366,-0.002083226711840759,,,,,
1990-07-09,-0.002083226711840759,0.03133155372098277,,,,,
1990-07-16,0.03133155372098277,-0.008529908228223781,,,,,
1990-07-23,-0.008529908228223781,0.034514515906865245,,,,,
1990-07-30,0.034514515906865245,0.05336203911131536,,,,,
1990-08-06,0.05336203911131536,-0.016640981245120805,,,,,
1990-08-13,-0.016640981245120805,0.052249794746888456,,,,,
1990-08-20,0.052249794746888456,0.047507962058985595,,,,,
1990-08-27,0.047507962058985595,-0.0037846657892412596,,,,,
1990-09-03,-0.0037846657892412596,-0.02498254205954855,,,,,
